ID,ID,Name,Active,Type,IsCommercial,ChargesRCC,PCE,CO2,CustomerChg,DemandCharge,NameShort,Blocks
230,230,AVEC-Old Harbor - Residential,True,1,False,False,0.3091000020504,1.79999995231628,5.0,,AVEC-O,"[(700.0, 0.526300013065338), (nan, 0.426300004124641), (nan, nan), (nan, nan), (nan, nan)]"
231,231,AVEC-Pilot Station- Residential,True,1,False,False,0.303099989891052,1.79999995231628,5.0,,AVEC-P,"[(700.0, 0.519900009036064), (nan, 0.419900000095367), (nan, nan), (nan, nan), (nan, nan)]"
232,232,AVEC-Quinhagak- Residential,True,1,False,False,0.252400010824203,1.79999995231628,5.0,,AVEC-Q,"[(700.0, 0.466600015759468), (nan, 0.36660000681877103), (nan, nan), (nan, nan), (nan, nan)]"
233,233,AVEC-Russian Mission - Residential,True,1,False,False,0.294800013303757,1.79999995231628,5.0,,AVEC-R,"[(700.0, 0.51120001077652), (nan, 0.41120000183582295), (nan, nan), (nan, nan), (nan, nan)]"
234,234,AVEC-St.Mary's/Adref/Pitkas - Residential,True,1,False,False,0.286799997091293,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.502800017595291), (nan, 0.402800008654594), (nan, nan), (nan, nan), (nan, nan)]"
235,235,AVEC-St.Michael- Residential,True,1,False,False,0.268700003623962,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.483700007200241), (nan, 0.383699998259544), (nan, nan), (nan, nan), (nan, nan)]"
236,236,AVEC-Savoonga - Residential,True,1,False,False,0.266000002622604,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.48090000450611103), (nan, 0.380899995565414), (nan, nan), (nan, nan), (nan, nan)]"
237,237,AVEC-Scammon Bay - Residential,True,1,False,False,0.275299996137619,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.490700006484985), (nan, 0.39069999754428797), (nan, nan), (nan, nan), (nan, nan)]"
238,238,AVEC-Selawik- Residential,True,1,False,False,0.282400012016296,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.498200014233589), (nan, 0.398200005292892), (nan, nan), (nan, nan), (nan, nan)]"
239,239,AVEC-Shageluk - Residential,True,1,False,False,0.310699999332428,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.527900010347366), (nan, 0.42790000140666895), (nan, nan), (nan, nan), (nan, nan)]"
240,240,AVEC-Shaktoolik - Residential,True,1,False,False,0.247099995613098,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.5058000087738035), (nan, 0.4057999998331065), (nan, nan), (nan, nan), (nan, nan)]"
241,241,AVEC-Shishmaref - Residential,True,1,False,False,0.29109999537468,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.507300019264221), (nan, 0.407300010323524), (nan, nan), (nan, nan), (nan, nan)]"
242,242,AVEC-Shungnak - Residential,True,1,False,False,0.323100000619888,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.5410000085830691), (nan, 0.440999999642372), (nan, nan), (nan, nan), (nan, nan)]"
243,243,AVEC-Stebbins- Residential,True,1,False,False,0.268700003623962,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.483700007200241), (nan, 0.383699998259544), (nan, nan), (nan, nan), (nan, nan)]"
244,244,AVEC-Togiak - Residential,True,1,False,False,0.28549998998642,1.79999995231628,5.0,,AVEC-T,"[(700.0, 0.501400008797646), (nan, 0.40139999985694896), (nan, nan), (nan, nan), (nan, nan)]"
245,245,AVEC-Toksook Bay - Residential,True,1,False,False,0.250099986791611,1.79999995231628,5.0,,AVEC-T,"[(700.0, 0.46420000493526503), (nan, 0.364199995994568), (nan, nan), (nan, nan), (nan, nan)]"
246,246,AVEC-Tununak - Residential,True,1,False,False,0.250099986791611,1.79999995231628,5.0,,AVEC-T,"[(700.0, 0.46420000493526503), (nan, 0.364199995994568), (nan, nan), (nan, nan), (nan, nan)]"
247,247,AVEC-Wales - Residential,True,1,False,False,0.331400007009506,1.79999995231628,5.0,,AVEC-W,"[(700.0, 0.549700006842613), (nan, 0.44969999790191595), (nan, nan), (nan, nan), (nan, nan)]"
248,248,Alatna-APT- Residential,True,1,False,True,0.5,2.5,20.0,,Alatna,"[(nan, 0.770899980911054), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
249,249,Allakaket - APT - Residential,True,1,False,True,0.5,2.5,20.0,,Allaka,"[(nan, 0.770899980911054), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
250,250,Bettles- APT - Residential,True,1,False,False,0.360000014305115,1.89999997615814,20.0,,Bettle,"[(nan, 0.620000004768372), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
251,251,Chistochina-APT- Residential,True,1,False,False,0.28999999165535,1.60000002384186,20.0,,Chisto,"[(nan, 0.550000011920929), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
252,252,Coffman Cove-APT - Residential,True,1,False,False,0.0299999993294477,1.60000002384186,20.0,,Coffma,"[(nan, 0.230000004172325), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
253,253,Craig-APT - Residential,True,1,False,False,0.0299999993294477,1.60000002384186,13.8500003814697,,Craig-,"[(nan, 0.230000004172325), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
254,254,Dot Lake-APT - Residential,True,1,False,False,0.140000000596046,1.5,20.0,,Dot La,"[(nan, 0.349999994039536), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
256,256,Eagle Village-APT - Residential,True,1,False,False,0.330000013113022,1.5,20.0,,Eagle ,"[(nan, 0.589999973773956), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
257,257,Evansville-APT- Residential,True,1,False,False,0.360000014305115,1.60000002384186,20.0,,Evansv,"[(nan, 0.620000004768372), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
258,258,Haines-APT - Residential,True,1,False,False,0.0299999993294477,1.70000004768372,20.0,,Haines,"[(nan, 0.239999994635582), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
259,259,Healy Lake-APT - Residential,True,1,False,True,0.0,1.5,20.0,,Healy ,"[(nan, 0.6609000262105841), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
260,260,Hollis-APT - Residential,True,1,False,False,0.0299999993294477,1.60000002384186,20.0,,Hollis,"[(nan, 0.230000004172325), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
261,261,Hydaburg-APT - Residential,True,1,False,False,0.0299999993294477,1.60000002384186,20.0,,Hydabu,"[(nan, 0.230000004172325), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
262,262,Kasaan-APT - Residential,True,1,False,False,0.0299999993294477,1.5,20.0,,Kasaan,"[(nan, 0.230000004172325), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
263,263,Klawock-APT - Residential,True,1,False,False,0.0299999993294477,1.60000002384186,20.0,,Klawoc,"[(nan, 0.230000004172325), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
264,264,Mentasta Lake-APT - Residential,True,1,False,False,0.28999999165535,1.5,20.0,,Mentas,"[(nan, 0.550000011920929), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
266,266,Northway-APT - Residential,True,1,False,False,0.319999992847443,1.5,20.0,,Northw,"[(nan, 0.579999983310699), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
267,267,Skagway-APT - Residential,True,1,False,False,0.0299999993294477,0.959999978542328,20.0,,Skagwa,"[(nan, 0.239999994635582), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
268,268,Tetlin-APT - Residential,True,1,False,False,0.219999998807907,1.5,20.0,,Tetlin,"[(nan, 0.349999994039536), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
269,269,Thorne Bay-APT - Residential,True,1,False,False,0.0299999993294477,1.60000002384186,20.0,,Thorne,"[(nan, 0.230000004172325), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
270,270,Tok-APT - Residential,True,1,False,False,0.219999998807907,1.5,20.0,,Tok-AP,"[(nan, 0.349999994039536), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
271,271,Whale Pass-APT - Residential,True,1,False,True,0.0299999993294477,1.5,20.0,,Whale ,"[(nan, 0.23090000415686504), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
272,272,AVEC-Kasigluk - Residential,True,1,False,False,0.265199989080429,1.79999995231628,5.0,,AVEC-K,"[(700.0, 0.5007000062614679), (nan, 0.4006999973207709), (nan, nan), (nan, nan), (nan, nan)]"
273,273,Lime Village - Residential,True,1,False,True,0.782999992370605,2.40000009536743,0.0,,Lime V,"[(nan, 1.7761000093305501), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
274,274,Stevens Village - Residential,True,1,False,False,0.517300009727478,2.40000009536743,,,Steven,"[(nan, 1.07000005245209), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
275,275,"Platinum, City of - Residential",True,1,False,False,0.371699988842011,2.40000009536743,,,Platin,"[(nan, 0.5), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
277,277,Chalkyitsik Village Energy - Residential,True,1,False,False,0.339399993419647,1.79999995231628,,,Chalky,"[(nan, 0.949999988079071), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
278,278,Chenega Bay - Residential,True,1,False,False,0.351799994707108,1.79999995231628,,,Cheneg,"[(nan, 0.665000021457672), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
279,279,Twin Hills Village Council - Residential,True,1,False,False,0.287900000810623,1.79999995231628,,,Twin H,"[(nan, 0.504100024700165), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
280,280,Venetie Village Electric - Residential,True,1,False,False,0.342000007629395,2.40000009536743,,,Veneti,"[(nan, 0.899999976158142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
281,281,AVEC-Teller - Residential,True,1,False,False,0.287299990653992,1.79999995231628,5.0,,AVEC-T,"[(700.0, 0.50330001115799), (nan, 0.403300002217293), (nan, nan), (nan, nan), (nan, nan)]"
282,282,Slana-APT - Residential,True,1,False,True,0.28999999165535,1.5,13.210000038147,,Slana-,"[(nan, 0.550900011905469), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
283,283,Inside Passage Electric Coop - Residential,True,1,False,True,0.289600014686584,1.70000004768372,10.0,,Inside,"[(nan, 0.6433999832952391), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
284,284,Circle Elec Utility - Residential,True,1,False,False,0.384799987077713,1.79999995231628,,,Circle,"[(nan, 0.719600021839142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
285,285,"Akhiok, City of Commercial -Sm",True,1,True,False,0.387199997901917,2.20000004768372,,,Akhiok,"[(nan, 0.800000011920929), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
286,286,Akiachak Commercial - Sm,True,1,True,False,0.261999994516373,1.89999997615814,,,Akiach,"[(nan, 0.600000023841858), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
287,287,"Akiak, City of - Commercial - Sm",True,1,True,False,0.217199996113777,1.79999995231628,,,"Akiak,","[(nan, 0.529999971389771), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
288,288,"Akutan, City of - Commercial - Sm",True,1,True,False,0.774200022220612,2.5,,,Akutan,"[(nan, 0.949999988079071), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
289,289,AEL&P - Sm Commercial,True,1,True,True,0.0,0.0130000002682209,19.5300006866455,,AEL&P ,"[(nan, 0.10152500180993275), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
290,290,Alatna-APT - Commercial - Sm,True,1,True,True,0.5,2.5,93.9700012207031,30.9400005340576,Alatna,"[(nan, 0.75089999998454), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
291,291,Allakaket - APT - Commercial - Sm,True,1,True,True,0.5,2.5,93.9700012207031,30.9400005340576,Allaka,"[(nan, 0.75089999998454), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
292,292,Alutiiq Power- Commercial - Sm,True,1,True,False,0.377099990844727,2.40000009536743,,,Alutii,"[(nan, 0.699999988079071), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
293,293,Anchorage ML&P - Commercial - Sm,True,1,True,True,,1.10000002384186,12.8800001144409,,Anchor,"[(nan, 0.16706999728921823), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
294,294,Andreanof Electric - Commercial - Sm,True,1,True,False,0.238600000739098,2.79999995231628,,,Andrea,"[(nan, 0.625), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
295,295,Aniak Light & Power - Commercial - Sm,True,1,True,True,0.301099985837936,1.70000004768372,,,Aniak ,"[(nan, 0.606200009235181), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
296,296,Arctic Village Elec - Commercial - Sm,True,1,True,False,0.782999992370605,2.70000004768372,,,Arctic,"[(nan, 1.0), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
297,297,Atmautluak Joint Utilities - Commercial - Sm,True,1,True,False,0.241200000047684,1.5,35.8600006103516,,Atmaut,"[(nan, 0.699999988079071), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
298,298,AVEC-Alakanuk - Commercial - Sm,True,1,True,False,0.267800003290176,1.79999995231628,5.0,,AVEC-A,"[(700.0, 0.49990000762045383), (nan, 0.3998999986797568), (nan, nan), (nan, nan), (nan, nan)]"
299,299,AVEC-Ambler - Commercial - Sm,True,1,True,False,0.297100007534027,1.79999995231628,5.0,,AVEC-A,"[(700.0, 0.5136000066995621), (nan, 0.413599997758865), (nan, nan), (nan, nan), (nan, nan)]"
300,300,AVEC-Anvik - Commercial - Sm,True,1,True,False,0.31470000743866,1.79999995231628,5.0,,AVEC-A,"[(700.0, 0.532200008630753), (nan, 0.43219999969005596), (nan, nan), (nan, nan), (nan, nan)]"
301,301,AVEC-Brevig Mission - Commercial - Sm,True,1,True,False,0.257600009441376,1.79999995231628,5.0,,AVEC-B,"[(700.0, 0.47210000455379497), (nan, 0.372099995613098), (nan, nan), (nan, nan), (nan, nan)]"
302,302,AVEC-Chevak - Commercial - Sm,True,1,True,False,0.270900011062622,1.79999995231628,5.0,,AVEC-C,"[(700.0, 0.5145000107586386), (nan, 0.41450000181794155), (nan, nan), (nan, nan), (nan, nan)]"
303,303,AVEC-Eek - Commercial - Sm,True,1,True,False,0.280299991369247,1.79999995231628,5.0,,AVEC-E,"[(700.0, 0.49600000679493), (nan, 0.395999997854233), (nan, nan), (nan, nan), (nan, nan)]"
304,304,AVEC-Elim - Commercial - Sm,True,1,True,False,0.291700005531311,1.79999995231628,5.0,,AVEC-E,"[(700.0, 0.508000016212463), (nan, 0.408000007271766), (nan, nan), (nan, nan), (nan, nan)]"
305,305,AVEC-Emmonak - Commercial - Sm,True,1,True,False,0.267800003290176,1.79999995231628,5.0,,AVEC-E,"[(700.0, 0.49990000762045383), (nan, 0.3998999986797568), (nan, nan), (nan, nan), (nan, nan)]"
306,306,AVEC-Gambell - Commercial - Sm,True,1,True,False,0.264499992132187,1.79999995231628,5.0,,AVEC-G,"[(700.0, 0.5174000076949596), (nan, 0.4173999987542627), (nan, nan), (nan, nan), (nan, nan)]"
307,307,AVEC-Goodnews Bay - Commercial - Sm,True,1,True,False,0.274899989366531,1.79999995231628,5.0,,AVEC-G,"[(700.0, 0.490300014615059), (nan, 0.39030000567436196), (nan, nan), (nan, nan), (nan, nan)]"
308,308,AVEC-Grayling - Commercial - Sm,True,1,True,False,0.291000008583069,1.79999995231628,5.0,,AVEC-G,"[(700.0, 0.5072000175714491), (nan, 0.407200008630752), (nan, nan), (nan, nan), (nan, nan)]"
309,309,AVEC-Holy Cross - Commercial - Sm,True,1,True,False,0.281899988651276,1.79999995231628,5.0,,AVEC-H,"[(700.0, 0.497600018978119), (nan, 0.39760001003742196), (nan, nan), (nan, nan), (nan, nan)]"
310,310,AVEC-Hooper Bay - Commercial - Sm,True,1,True,False,0.265899986028671,1.79999995231628,5.0,,AVEC-H,"[(700.0, 0.498200017958879), (nan, 0.398200009018182), (nan, nan), (nan, nan), (nan, nan)]"
311,311,AVEC-Huslia - Commercial - Sm,True,1,True,False,0.306400001049042,1.79999995231628,5.0,,AVEC-H,"[(700.0, 0.5234000086784361), (nan, 0.423399999737739), (nan, nan), (nan, nan), (nan, nan)]"
312,312,AVEC-Kaltag - Commercial - Sm,True,1,True,False,0.291599988937378,1.79999995231628,5.0,,AVEC-K,"[(700.0, 0.50780001282692), (nan, 0.40780000388622295), (nan, nan), (nan, nan), (nan, nan)]"
313,313,AVEC-Kasigluk - Commercial - Sm,True,1,True,False,,1.79999995231628,5.0,,AVEC-K,"[(700.0, 0.5007000062614679), (nan, 0.4006999973207709), (nan, nan), (nan, nan), (nan, nan)]"
314,314,AVEC-Kiana - Commercial - Sm,True,1,True,False,0.313499987125397,1.79999995231628,5.0,,AVEC-K,"[(700.0, 0.53090001642704), (nan, 0.430900007486343), (nan, nan), (nan, nan), (nan, nan)]"
315,315,AVEC-Kivalina - Commercial - Sm,True,1,True,False,0.317099988460541,1.79999995231628,5.0,,AVEC-K,"[(700.0, 0.534700006246567), (nan, 0.43469999730587), (nan, nan), (nan, nan), (nan, nan)]"
316,316,AVEC-Koyuk - Commercial - Sm,True,1,True,False,0.279000014066696,1.79999995231628,5.0,,AVEC-K,"[(700.0, 0.494600012898445), (nan, 0.39460000395774797), (nan, nan), (nan, nan), (nan, nan)]"
317,317,AVEC-Lwr/Upr Kalskag - Commercial - Sm,True,1,True,False,0.270799994468689,1.79999995231628,5.0,,AVEC-L,"[(700.0, 0.486000016331673), (nan, 0.38600000739097595), (nan, nan), (nan, nan), (nan, nan)]"
318,318,AVEC-Marshal l - Commercial - Sm,True,1,True,False,0.26350000500679,1.79999995231628,5.0,,AVEC-M,"[(700.0, 0.478300005197525), (nan, 0.378299996256828), (nan, nan), (nan, nan), (nan, nan)]"
319,319,AVEC-Mekoryuk - Commercial - Sm,True,1,True,False,0.282900005578995,1.79999995231628,5.0,,AVEC-M,"[(700.0, 0.5147000085562472), (nan, 0.41469999961555015), (nan, nan), (nan, nan), (nan, nan)]"
320,320,AVEC-Minto - Commercial - Sm,True,1,True,False,0.270300000905991,1.79999995231628,5.0,,AVEC-M,"[(700.0, 0.485400006175041), (nan, 0.385399997234344), (nan, nan), (nan, nan), (nan, nan)]"
321,321,AVEC-Mt.Village - Commercial - Sm,True,1,True,False,0.263200014829636,1.79999995231628,5.0,,AVEC-M,"[(700.0, 0.477900013327599), (nan, 0.37790000438690197), (nan, nan), (nan, nan), (nan, nan)]"
322,322,AVEC-New Stuyahok - Commercial - Sm,True,1,True,False,0.323900014162064,1.79999995231628,5.0,,AVEC-N,"[(700.0, 0.541800007224083), (nan, 0.441799998283386), (nan, nan), (nan, nan), (nan, nan)]"
323,323,AVEC-Nightmute - Commercial - Sm,True,1,True,False,0.250099986791611,1.79999995231628,5.0,,AVEC-N,"[(700.0, 0.46420000493526503), (nan, 0.364199995994568), (nan, nan), (nan, nan), (nan, nan)]"
324,324,AVEC-Noatak - Commercial - Sm,True,1,True,False,0.527499973773956,1.79999995231628,5.0,,AVEC-N,"[(700.0, 0.756200015544891), (nan, 0.656200006604194), (nan, nan), (nan, nan), (nan, nan)]"
325,325,AVEC-Noorvik - Commercial - Sm,True,1,True,False,,1.79999995231628,5.0,,AVEC-N,"[(700.0, 0.490000009536743), (nan, 0.390000000596046), (nan, nan), (nan, nan), (nan, nan)]"
326,326,AVEC-Nulato - Commercial - Sm,True,1,True,False,0.292899996042252,1.79999995231628,5.0,,AVEC-N,"[(700.0, 0.509200006723404), (nan, 0.409199997782707), (nan, nan), (nan, nan), (nan, nan)]"
327,327,AVEC-Nunapitchuk/Kasig - Commercial - Sm,True,1,True,False,0.265199989080429,1.79999995231628,5.0,,AVEC-N,"[(700.0, 0.5007000062614679), (nan, 0.4006999973207709), (nan, nan), (nan, nan), (nan, nan)]"
328,328,AVEC-Old Harbor - Commercial - Sm,True,1,True,False,0.3091000020504,1.79999995231628,5.0,,AVEC-O,"[(700.0, 0.526300013065338), (nan, 0.426300004124641), (nan, nan), (nan, nan), (nan, nan)]"
329,329,AVEC-Pilot Station - Commercial - Sm,True,1,True,False,0.303099989891052,1.79999995231628,5.0,,AVEC-P,"[(700.0, 0.519900009036064), (nan, 0.419900000095367), (nan, nan), (nan, nan), (nan, nan)]"
330,330,AVEC-Quinhagak - Commercial - Sm,True,1,True,False,0.252400010824203,1.79999995231628,5.0,,AVEC-Q,"[(700.0, 0.466600015759468), (nan, 0.36660000681877103), (nan, nan), (nan, nan), (nan, nan)]"
331,331,AVEC-Russian Mission - Commercial - Sm,True,1,True,False,0.294800013303757,1.79999995231628,5.0,,AVEC-R,"[(700.0, 0.51120001077652), (nan, 0.41120000183582295), (nan, nan), (nan, nan), (nan, nan)]"
332,332,AVEC-Savoonga - Commercial - Sm,True,1,True,False,0.266000002622604,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.48090000450611103), (nan, 0.380899995565414), (nan, nan), (nan, nan), (nan, nan)]"
333,333,AVEC-Scammon Bay - Commercial - Sm,True,1,True,False,0.275299996137619,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.490700006484985), (nan, 0.39069999754428797), (nan, nan), (nan, nan), (nan, nan)]"
334,334,AVEC-Selawik - Commercial - Sm,True,1,True,False,0.282400012016296,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.498200014233589), (nan, 0.398200005292892), (nan, nan), (nan, nan), (nan, nan)]"
335,335,AVEC-Shageluk - Commercial - Sm,True,1,True,False,0.310699999332428,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.527900010347366), (nan, 0.42790000140666895), (nan, nan), (nan, nan), (nan, nan)]"
336,336,AVEC-Shaktoolik - Commercial - Sm,True,1,True,False,0.247099995613098,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.5058000087738035), (nan, 0.4057999998331065), (nan, nan), (nan, nan), (nan, nan)]"
337,337,AVEC-Shishmaref - Commercial - Sm,True,1,True,False,0.29109999537468,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.507300019264221), (nan, 0.407300010323524), (nan, nan), (nan, nan), (nan, nan)]"
338,338,AVEC-Shungnak - Commercial - Sm,True,1,True,False,0.323100000619888,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.5410000085830691), (nan, 0.440999999642372), (nan, nan), (nan, nan), (nan, nan)]"
339,339,AVEC-St.Mary's/Adref/Pitkas - Commercial - Sm,True,1,True,False,0.286799997091293,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.502800017595291), (nan, 0.402800008654594), (nan, nan), (nan, nan), (nan, nan)]"
340,340,AVEC-St.Michael - Commercial - Sm,True,1,True,False,0.268700003623962,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.483700007200241), (nan, 0.383699998259544), (nan, nan), (nan, nan), (nan, nan)]"
341,341,AVEC-Stebbins - Commercial - Sm,True,1,True,False,0.268700003623962,1.79999995231628,5.0,,AVEC-S,"[(700.0, 0.483700007200241), (nan, 0.383699998259544), (nan, nan), (nan, nan), (nan, nan)]"
342,342,AVEC-Teller - Commercial - Sm,True,1,True,False,0.287299990653992,1.79999995231628,5.0,,AVEC-T,"[(700.0, 0.50330001115799), (nan, 0.403300002217293), (nan, nan), (nan, nan), (nan, nan)]"
343,343,AVEC-Togiak - Commercial - Sm,True,1,True,False,0.28549998998642,1.79999995231628,5.0,,AVEC-T,"[(700.0, 0.501400008797646), (nan, 0.40139999985694896), (nan, nan), (nan, nan), (nan, nan)]"
344,344,AVEC-Toksook Bay - Commercial - Sm,True,1,True,False,0.250099986791611,1.79999995231628,5.0,,AVEC-T,"[(700.0, 0.46420000493526503), (nan, 0.364199995994568), (nan, nan), (nan, nan), (nan, nan)]"
345,345,AVEC-Tununak - Commercial - Sm,True,1,True,False,0.250099986791611,1.79999995231628,5.0,,AVEC-T,"[(700.0, 0.46420000493526503), (nan, 0.364199995994568), (nan, nan), (nan, nan), (nan, nan)]"
346,346,AVEC-Wales - Commercial - Sm,True,1,True,False,0.331400007009506,1.79999995231628,5.0,,AVEC-W,"[(700.0, 0.549700006842613), (nan, 0.44969999790191595), (nan, nan), (nan, nan), (nan, nan)]"
347,347,Barrow Utilities - elec - Commercial - Lg,True,1,True,False,,1.32000005245209,91.9899978637695,,Barrow,"[(nan, 0.122000001370907), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
348,348,Barrow Utilities & Electric-gas - Commercial - Sm,True,2,True,False,,,22.8400001525879,,Barrow,"[(55.0, 0.0), (nan, 0.329299986362457), (nan, nan), (nan, nan), (nan, nan)]"
349,349,Beaver Village Electric Utility - Commercial - Sm,True,1,True,False,0.5692999958992,2.29999995231628,,,Beaver,"[(nan, 0.899999976158142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
350,350,Bethel - Commercial - Sm,True,1,True,True,0.115500003099442,1.5,5.0,,Bethel,"[(nan, 0.3286999982083216), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
351,351,Bettles- APT - Commercial - Sm,True,1,True,False,0.360000014305115,1.89999997615814,93.9700012207031,30.9400005340576,Bettle,"[(nan, 0.600000023841858), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
352,352,Birch Creek Utilities - Commercial - Sm,False,1,True,False,,2.70000004768372,,,Birch ,"[(nan, 0.600000023841858), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
353,353,"Buckland, City of - Commercial - Sm",True,1,True,False,0.133399993181229,1.70000004768372,,,Buckla,"[(nan, 0.47409999370575), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
354,354,Central Electric - Commercial - Sm,True,1,True,True,0.314500004053116,2.20000004768372,0.0,,Centra,"[(nan, 0.6027000244939701), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
355,355,Chalkyitsik Village Energy - Commercial - Sm,True,1,True,False,0.339399993419647,1.79999995231628,,,Chalky,"[(nan, 0.949999988079071), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
356,356,Chenega Bay - Commercial - Sm,True,1,True,False,0.351799994707108,1.79999995231628,,,Cheneg,"[(nan, 0.665000021457672), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
357,357,Chignik Lake Electric Utility - Commercial - Sm,True,1,True,False,0.421499997377396,2.40000009536743,5.0,,Chigni,"[(nan, 0.850000023841858), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
358,358,"Chignik, City of - Commercial - Sm",True,1,True,False,0.240199998021126,3.59999990463257,0.0,,Chigni,"[(nan, 0.430999994277954), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
359,359,Chistochina-APT - Commercial - Sm,True,1,True,False,0.28999999165535,1.60000002384186,93.9700012207031,30.9400005340576,Chisto,"[(nan, 0.529999971389771), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
360,360,Chitina Electric - Commercial - Sm,True,1,True,False,0.333600014448166,2.40000009536743,25.0,,Chitin,"[(nan, 0.649999976158142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
361,361,Chugach Electric - Commercial - Sm,True,1,True,True,,1.10000002384186,17.0,,Chugac,"[(nan, 0.15319999970961362), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
362,362,Circle Elec Utility - Commercial - Sm,True,1,True,False,,1.79999995231628,,,Circle,"[(nan, 0.719600021839142), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
363,363,Coffman Cove-APT - Commercial - Sm,True,1,True,False,0.0299999993294477,1.60000002384186,93.9700012207031,7.96000003814697,Coffma,"[(nan, 0.180000007152557), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
